"cluster_method","k","ARI","CHI","BIC","PED","Runtime_seconds","scenario","sim_method","seed"
"GBMT",5,0.432724500819525,48.4827176770439,223945.650807392,NA,140.088240623474,"SCE3","MICE-L",2
"KML3D",2,0.170858110761419,134.191461191174,NA,NA,0.486040592193604,"SCE3","MICE-L",2
"KML3D",3,0.273874474073775,100.67555452319,NA,NA,0.595992803573608,"SCE3","MICE-L",2
"KML3D",4,0.186347844559709,81.0914462798766,NA,NA,0.712860584259033,"SCE3","MICE-L",2
"KML3D",5,0.156956304549366,62.313645884775,NA,NA,0.799349069595337,"SCE3","MICE-L",2
"flexmix",2,0.502856018669272,131.566601314806,246048.823604781,NA,0.441064834594727,"SCE3","MICE-L",2
"flexmix",3,0.374473579047678,98.4805597994139,235682.08740431,NA,2.76013255119324,"SCE3","MICE-L",2
"flexmix",4,0.293939438725694,95.773506874321,230039.576088284,NA,1.64941573143005,"SCE3","MICE-L",2
"flexmix",5,0.237468123570522,75.6020194274884,226068.069986327,NA,3.64667224884033,"SCE3","MICE-L",2
"GBMT",2,0.517243441116198,445.307429724138,14737.9564423098,NA,63.1074333190918,"SCE2","LME-F",2
"GBMT",3,0.316833434615948,472.495906743951,10394.5774404015,NA,83.6387183666229,"SCE2","LME-F",2
"GBMT",4,0.294726547318901,328.923775801335,8587.16877569463,NA,297.544305086136,"SCE2","LME-F",2
"GBMT",5,0.317868999999811,371.459008859271,6077.5574262136,NA,183.62329864502,"SCE2","LME-F",2
"KML3D",2,0.183472611896737,694.544825942327,NA,NA,0.187305688858032,"SCE2","LME-F",2
"KML3D",3,0.216835218796404,646.080300932418,NA,NA,0.228380441665649,"SCE2","LME-F",2
"KML3D",4,0.203564477978477,652.8337866545,NA,NA,0.298487663269043,"SCE2","LME-F",2
"KML3D",5,0.208865863923393,616.890756609493,NA,NA,0.362164258956909,"SCE2","LME-F",2
"flexmix",2,0.427676705290867,540.713937946603,18583.0251235357,NA,0.164107322692871,"SCE2","LME-F",2
"flexmix",3,0.288099592484649,484.425744551283,12277.4480974455,NA,0.681296825408936,"SCE2","LME-F",2
"flexmix",4,0.252157416898991,536.482675115268,9488.3190347812,NA,0.528719663619995,"SCE2","LME-F",2
"flexmix",5,0.252572991133842,459.202253750861,7964.15873167585,NA,0.524632692337036,"SCE2","LME-F",2
"LCMM",2,0.150763570039167,663.473886022918,12030.4975405467,NA,30.3686892986298,"SCE2","LME-F",2
"LCMM",3,0.162669374308443,678.785464641601,12042.4804696997,NA,66.9924442768097,"SCE2","LME-F",2
"LCMM",4,0.166738588686629,673.830891730994,12054.4633987367,NA,159.893084049225,"SCE2","LME-F",2
"LCMM",5,0.289586043732487,580.385654254638,12030.673163694,NA,221.957956075668,"SCE2","LME-F",2
"GBMT",2,0.306346018360607,149.889126493072,279064.463136692,NA,70.1170670986176,"SCE3","LME-F",2
"GBMT",3,0.188861120108151,123.747724168053,268839.190827377,NA,84.2399942874908,"SCE3","LME-F",2
"GBMT",4,0.26131152322507,107.263035785594,262196.997699659,NA,146.388280391693,"SCE3","LME-F",2
"GBMT",5,0.168130833114965,67.1305053790992,260237.322748374,NA,156.465544223785,"SCE3","LME-F",2
"KML3D",2,0.228990153423403,219.633786708178,NA,NA,0.492952585220337,"SCE3","LME-F",2
"KML3D",3,0.0657078720586825,93.2977706691146,NA,NA,0.598107814788818,"SCE3","LME-F",2
"KML3D",4,0.154399529106022,100.547975081691,NA,NA,0.832334756851196,"SCE3","LME-F",2
"KML3D",5,0.0888559198601099,66.8842312801637,NA,NA,0.815596342086792,"SCE3","LME-F",2
"flexmix",2,0.25844385794942,127.283816695915,286309.704091671,NA,0.811887741088867,"SCE3","LME-F",2
"flexmix",3,0.228704486343758,153.433871843486,275603.981172088,NA,0.967031955718994,"SCE3","LME-F",2
"flexmix",4,0.247747596181211,115.412387698078,271771.251772035,NA,2.56130528450012,"SCE3","LME-F",2
"flexmix",5,0.224058231150548,89.6627175288552,269597.812083092,NA,3.19594073295593,"SCE3","LME-F",2
"GBMT",2,0.358428229559887,274.10917819677,19414.7020927736,NA,33.4274151325226,"SCE2","LME-S",2
"GBMT",3,0.264442452197333,212.246240043471,17428.6552294349,NA,81.8785138130188,"SCE2","LME-S",2
"GBMT",4,0.294296324861727,184.011430336844,16521.2837146191,NA,93.8911175727844,"SCE2","LME-S",2
"GBMT",5,0.227795937636323,148.10651466895,15779.6444176108,NA,154.49131155014,"SCE2","LME-S",2
"KML3D",2,0.192165739875006,368.422658974941,NA,NA,0.210692882537842,"SCE2","LME-S",2
"KML3D",3,0.225015259092254,278.234397276742,NA,NA,0.220996856689453,"SCE2","LME-S",2
"KML3D",4,0.170511755303793,225.133888054852,NA,NA,0.281676769256592,"SCE2","LME-S",2
"KML3D",5,0.156408522661241,186.604091418534,NA,NA,0.31803822517395,"SCE2","LME-S",2
"flexmix",2,0.389130781741127,275.634891898416,21895.2337954328,NA,0.284850358963013,"SCE2","LME-S",2
"flexmix",3,0.241337535388604,258.115818687799,19142.1874389216,NA,0.238791227340698,"SCE2","LME-S",2
"flexmix",4,0.202572369308539,195.262826343809,17933.5412821555,NA,0.636156320571899,"SCE2","LME-S",2
"flexmix",5,0.202572369308539,195.262826343809,17933.5422644977,NA,0.460978269577026,"SCE2","LME-S",2
"LCMM",2,0.104403093820046,340.254750270861,22118.4165417065,NA,16.182258605957,"SCE2","LME-S",2
"LCMM",3,0.121228093292924,349.026390694179,22130.3994708016,NA,26.1414580345154,"SCE2","LME-S",2
"LCMM",4,0.124743978357798,350.975938916832,22142.3823998953,NA,95.6357452869415,"SCE2","LME-S",2
"LCMM",5,0.165919427767757,240.860826823792,22119.8096839497,NA,289.946636915207,"SCE2","LME-S",2
"GBMT",2,0.765036250921717,150.347210702271,239807.382798991,NA,36.6866614818573,"SCE3","LME-S",2
"GBMT",3,0.404716120673034,136.461297692224,228686.214167505,NA,99.2409725189209,"SCE3","LME-S",2
"GBMT",4,0.351593103373256,83.7316589327473,226659.711211398,NA,126.946558713913,"SCE3","LME-S",2
"GBMT",5,0.280535814061619,56.8159267457742,220960.633084991,NA,140.234969854355,"SCE3","LME-S",2
"KML3D",2,0.187794021308595,181.305161637127,NA,NA,0.427357196807861,"SCE3","LME-S",2
"KML3D",3,0.160609804995063,90.0395258159058,NA,NA,0.558440923690796,"SCE3","LME-S",2
"KML3D",4,0.16844953278052,73.1652881682135,NA,NA,0.5992271900177,"SCE3","LME-S",2
"KML3D",5,0.195805689624553,66.3355632174542,NA,NA,0.718348503112793,"SCE3","LME-S",2
"flexmix",2,0.51719298245614,150.219721887266,248292.653414378,NA,0.600148677825928,"SCE3","LME-S",2
"flexmix",3,0.355324020011883,132.509687651169,237181.236351442,NA,1.52010679244995,"SCE3","LME-S",2
"flexmix",4,0.261192383935847,98.0199958120508,230030.389200472,NA,3.4022376537323,"SCE3","LME-S",2
"flexmix",5,0.204560545054312,84.2689103332722,227558.410673803,NA,3.80001616477966,"SCE3","LME-S",2
"GBMT",2,0.323265151075493,249.654228028174,20134.3375992028,NA,67.2955455780029,"SCE2","MICE-CS",2
"GBMT",3,0.265919481747954,180.863546340756,18368.7877065023,NA,98.1977458000183,"SCE2","MICE-CS",2
"GBMT",4,0.273157677668446,154.941228059885,17724.1104738533,NA,146.759902954102,"SCE2","MICE-CS",2
"GBMT",5,0.250709716566923,141.854888684036,17283.783102121,NA,201.497859477997,"SCE2","MICE-CS",2
"KML3D",2,0.175004123518264,343.936692375846,NA,NA,0.17897629737854,"SCE2","MICE-CS",2
"KML3D",3,0.182353821109596,246.220926815954,NA,NA,0.245259761810303,"SCE2","MICE-CS",2
"KML3D",4,0.165316778538847,198.744621443076,NA,NA,0.280620098114014,"SCE2","MICE-CS",2
"KML3D",5,0.173171887034878,160.465326320445,NA,NA,0.332659959793091,"SCE2","MICE-CS",2
"flexmix",2,0.382983645918036,275.698158752966,22480.9104031989,NA,0.328972339630127,"SCE2","MICE-CS",2
"flexmix",3,0.213619806362038,221.349062979907,20195.8648484215,NA,0.373993873596191,"SCE2","MICE-CS",2
"flexmix",4,0.163731277306139,172.10848114152,19204.1266783349,NA,1.28956174850464,"SCE2","MICE-CS",2
"flexmix",5,0.162857554429294,146.257664488025,18766.905457363,NA,1.03482961654663,"SCE2","MICE-CS",2
"LCMM",2,0.27391446805039,270.065641196034,23522.5102846219,NA,9.93992924690247,"SCE2","MICE-CS",2
"LCMM",3,0.135593424547229,334.318308657512,23396.7251028879,NA,48.5300486087799,"SCE2","MICE-CS",2
"LCMM",4,0.146895578943854,337.613552530729,23408.7080319822,NA,205.038072109222,"SCE2","MICE-CS",2
"LCMM",5,0.197946040104757,228.289669982575,23382.0941957882,NA,128.417246580124,"SCE2","MICE-CS",2
"GBMT",2,0.846015463176715,128.241712089444,235240.639816348,NA,34.6140851974487,"SCE3","MICE-CS",2
"GBMT",3,0.554372214328554,110.014887062082,225091.475320202,NA,136.609889745712,"SCE3","MICE-CS",2
"GBMT",4,0.375934138683147,67.1266618793507,221604.352300741,NA,110.662459611893,"SCE3","MICE-CS",2
"GBMT",5,0.468798721197372,42.7749961965817,223522.679284058,NA,193.147243738174,"SCE3","MICE-CS",2
"KML3D",2,0.0800981201972416,130.562480257824,NA,NA,0.480782508850098,"SCE3","MICE-CS",2
"KML3D",3,0.221561606370312,94.6930000224982,NA,NA,0.564075231552124,"SCE3","MICE-CS",2
"KML3D",4,0.238470157728231,73.8309867634182,NA,NA,0.60786771774292,"SCE3","MICE-CS",2
"KML3D",5,0.266884263979351,59.8813443695224,NA,NA,0.695858716964722,"SCE3","MICE-CS",2
"flexmix",2,0.546467418887668,121.967350894704,246850.057781531,NA,0.461984634399414,"SCE3","MICE-CS",2
"flexmix",3,0.388874709343773,116.627472075085,236372.973992815,NA,0.996343851089478,"SCE3","MICE-CS",2
"flexmix",4,0.319902532153962,91.9257084748941,229853.377025719,NA,1.93099761009216,"SCE3","MICE-CS",2
"flexmix",5,0.262312207468293,75.9839768249754,228129.060210129,NA,2.29767680168152,"SCE3","MICE-CS",2
"GBMT",2,0.364499200806749,260.797349197126,19709.9850859037,NA,25.9174823760986,"SCE2","eCDF-Copula",2
"GBMT",3,0.275584747392383,185.169281691976,17917.5866714366,NA,111.641337871552,"SCE2","eCDF-Copula",2
"GBMT",4,0.268637701801173,161.910682987677,17168.476452125,NA,419.238129138947,"SCE2","eCDF-Copula",2
"GBMT",5,0.219043598529461,134.026720601808,16634.6636762227,NA,344.04238319397,"SCE2","eCDF-Copula",2
"KML3D",2,0.1666900562832,350.872763545791,NA,NA,0.159860849380493,"SCE2","eCDF-Copula",2
"KML3D",3,0.192748034394383,252.522849910912,NA,NA,0.196747779846191,"SCE2","eCDF-Copula",2
"KML3D",4,0.161154093638348,204.883707824351,NA,NA,0.234344959259033,"SCE2","eCDF-Copula",2
"KML3D",5,0.166267847804383,166.132972886607,NA,NA,0.31082820892334,"SCE2","eCDF-Copula",2
"flexmix",2,0.352477152622161,264.129214925004,22141.5687206893,NA,0.12644362449646,"SCE2","eCDF-Copula",2
"flexmix",3,0.230644890285734,237.011416642398,19746.0582220779,NA,0.216448545455933,"SCE2","eCDF-Copula",2
"flexmix",4,0.185682945107148,175.690295915427,18690.6346978808,NA,0.768682718276978,"SCE2","eCDF-Copula",2
"flexmix",5,0.164556773317172,147.026995641371,18247.5168200855,NA,0.624748945236206,"SCE2","eCDF-Copula",2
"LCMM",2,0.295383057097526,284.195681069395,23228.9464501326,NA,10.2570538520813,"SCE2","eCDF-Copula",2
"LCMM",3,0.131926642913094,339.619244390543,23106.160985996,NA,36.1591665744781,"SCE2","eCDF-Copula",2
"LCMM",4,0.143077891604189,342.919300363168,23118.1439150912,NA,131.118429899216,"SCE2","eCDF-Copula",2
"LCMM",5,0.19053065126847,233.405425097586,23094.1534019703,NA,159.885670423508,"SCE2","eCDF-Copula",2
"GBMT",2,0.873909940759872,131.199637768456,234661.167742687,NA,27.6855142116547,"SCE3","eCDF-Copula",2
"GBMT",3,0.560642987944228,112.068202711505,224997.222128253,NA,74.5184452533722,"SCE3","eCDF-Copula",2
"GBMT",4,0.50372379214267,66.4077746478757,223906.587159545,NA,147.375434160233,"SCE3","eCDF-Copula",2
"GBMT",5,0.452654245687565,50.5758061796788,221956.583529993,NA,151.01504778862,"SCE3","eCDF-Copula",2
"KML3D",2,0.146895578943854,106.670094229765,NA,NA,0.443754911422729,"SCE3","eCDF-Copula",2
"KML3D",3,0.283346027023586,105.954205157622,NA,NA,0.496345996856689,"SCE3","eCDF-Copula",2
"KML3D",4,0.260883104634563,80.8457582182466,NA,NA,0.585749864578247,"SCE3","eCDF-Copula",2
"KML3D",5,0.11921183250897,71.5138258644435,NA,NA,0.707741975784302,"SCE3","eCDF-Copula",2
"flexmix",2,0.568952485724348,119.672929075521,246886.593786731,NA,0.425637722015381,"SCE3","eCDF-Copula",2
"flexmix",3,0.397323972093057,103.914306304262,234435.758656745,NA,1.37824606895447,"SCE3","eCDF-Copula",2
"flexmix",4,0.364387670357115,91.5080748475163,228716.426068221,NA,2.28526759147644,"SCE3","eCDF-Copula",2
"flexmix",5,0.339552285985808,80.3591248356568,226205.481876817,NA,0.88426685333252,"SCE3","eCDF-Copula",2
"mixAK",2,0.329233411496746,254.098297375534,NA,25736.6644060745,24.7952961921692,"SCE2","CC",2
"mixAK",3,0.253438404926117,168.269597565721,NA,25734.0824507492,32.0842068195343,"SCE2","CC",2
"mixAK",4,0.139759481495917,147.580708206161,NA,26991.9465318086,39.6198256015778,"SCE2","CC",2
"mixAK",5,0.131172456172018,119.387862111538,NA,26945.6152056887,47.1910390853882,"SCE2","CC",2
"mixAK",2,0.911804406020296,97.0577837387755,NA,254464.136600584,178.006822347641,"SCE3","CC",2
"mixAK",3,0.687723279953648,65.2264685048294,NA,298874.58551403,248.238729953766,"SCE3","CC",2
"mixAK",4,0.284530871313145,64.3805606574569,NA,299538.432391941,319.402587652206,"SCE3","CC",2
"mixAK",5,0.183186285569528,44.1350760229051,NA,297706.782608632,390.961970090866,"SCE3","CC",2
"mixAK",2,0.329167705106752,254.804981099255,NA,27081.3623240058,22.1177797317505,"SCE2","MICE-L",2
"mixAK",3,0.264504044313748,175.915035630415,NA,27115.8380532401,29.1680428981781,"SCE2","MICE-L",2
"mixAK",4,0.193653148558767,144.771005910682,NA,27943.118745956,36.5759692192078,"SCE2","MICE-L",2
"mixAK",5,0.206809220863934,104.990609429891,NA,27620.9038422357,44.287605047226,"SCE2","MICE-L",2
"mixAK",2,0.663388977172063,151.487594875185,NA,NA,177.472816467285,"SCE3","MICE-L",2
"mixAK",3,0.651203949612764,80.4985866274255,NA,NA,248.113249778748,"SCE3","MICE-L",2
"mixAK",4,0.671602627606682,78.4114022531774,NA,NA,318.984783411026,"SCE3","MICE-L",2
"mixAK",5,0.354704114137018,56.5330238104048,NA,NA,389.801819324493,"SCE3","MICE-L",2
"mixAK",2,0.488780761334551,472.681736124017,NA,18973.3035715083,21.4536552429199,"SCE2","LME-F",2
"mixAK",3,0.294873296409435,413.670484893383,NA,18884.8191085539,28.5214083194733,"SCE2","LME-F",2
"mixAK",4,0.284592095285084,471.036981007226,NA,18861.5163922551,36.2274658679962,"SCE2","LME-F",2
"mixAK",5,0.192820615000107,542.380409955868,NA,18879.0964330531,43.1915245056152,"SCE2","LME-F",2
"mixAK",2,0.364633284146647,314.264252608749,NA,24887.9446290619,21.6080305576324,"SCE2","LME-S",2
"mixAK",3,0.274568211866324,205.764783616368,NA,24861.046869693,28.7832798957825,"SCE2","LME-S",2
"mixAK",4,0.195366180404753,185.627387783735,NA,24857.8868647669,36.5005054473877,"SCE2","LME-S",2
"mixAK",5,0.171984884835811,166.839060453483,NA,25049.0698132891,43.6137135028839,"SCE2","LME-S",2
"mixAK",2,0.671588766637589,172.039681008184,NA,NA,177.315875291824,"SCE3","LME-S",2
"mixAK",3,0.639391429081845,97.3702474784026,NA,NA,248.876378059387,"SCE3","LME-S",2
"mixAK",4,0.627713832514139,70.1942793457272,NA,NA,320.269633293152,"SCE3","LME-S",2
"mixAK",5,0.515537961858386,61.1475043936396,NA,NA,392.071454048157,"SCE3","LME-S",2
"mixAK",2,0.352643038908437,298.351859291641,NA,25508.0635564338,21.5799288749695,"SCE2","MICE-CS",2
"mixAK",3,0.254514758574491,189.583088114705,NA,25484.2191439231,28.835685968399,"SCE2","MICE-CS",2
"mixAK",4,0.240453681542081,156.402685088305,NA,27440.239830993,35.910692691803,"SCE2","MICE-CS",2
"mixAK",5,0.16678045259969,136.629729822229,NA,26237.6260366735,43.4944293498993,"SCE2","MICE-CS",2
"mixAK",2,0.352618649197137,298.992744800718,NA,25511.8028643145,21.663800239563,"SCE2","eCDF-Copula",2
"mixAK",3,0.259319383869592,190.243664364611,NA,25481.3394056925,28.6803293228149,"SCE2","eCDF-Copula",2
"mixAK",4,0.211743472851302,155.596979505311,NA,26556.8404030074,35.973687171936,"SCE2","eCDF-Copula",2
"mixAK",5,0.227511220552827,103.335878090412,NA,26685.3680962474,43.4202506542206,"SCE2","eCDF-Copula",2
"mixAK",2,0.773838848270144,141.891016335814,NA,NA,176.503329277039,"SCE3","eCDF-Copula",2
"mixAK",3,0.747669680125768,77.2939166432391,NA,NA,247.872482299805,"SCE3","eCDF-Copula",2
"mixAK",4,0.780029826315148,53.736912773706,NA,NA,321.232434988022,"SCE3","eCDF-Copula",2
"mixAK",5,0,NA,NA,NA,444.345472335815,"SCE3","eCDF-Copula",2
"GBMT",2,0.524493586714002,165.621857379045,22234.9553682159,NA,34.5910496711731,"SCE2","CC",3
"GBMT",3,0.358036868864524,107.148806012981,20924.0043594577,NA,244.761765003204,"SCE2","CC",3
"GBMT",4,0.346669413728669,103.750445535937,20229.8083709458,NA,298.548959493637,"SCE2","CC",3
"GBMT",5,0.298940566817511,91.4083247910341,19720.6750178074,NA,269.107325792313,"SCE2","CC",3
"KML3D",2,0.175004123518264,222.521071437538,NA,NA,0.299724102020264,"SCE2","CC",3
"KML3D",3,0.166938399211378,165.66059807305,NA,NA,0.255748987197876,"SCE2","CC",3
"KML3D",4,0.120532883146741,130.849562585518,NA,NA,0.326186656951904,"SCE2","CC",3
"KML3D",5,0.102537303247754,107.211900002567,NA,NA,0.377527236938477,"SCE2","CC",3
"flexmix",2,0.440861802857832,169.917963171412,24251.7089828914,NA,0.207901954650879,"SCE2","CC",3
"flexmix",3,0.239462510077936,133.835533434004,22522.6274621696,NA,0.691901922225952,"SCE2","CC",3
"flexmix",4,0.218230332092616,114.559707584829,21485.0977970197,NA,0.693226099014282,"SCE2","CC",3
"flexmix",5,0.215962685836277,92.9634925408192,21119.8118924043,NA,1.49590587615967,"SCE2","CC",3
"LCMM",2,0.0691523672422276,201.322852482678,26074.4392257268,NA,19.1309626102448,"SCE2","CC",3
"LCMM",3,0.0918483290473916,211.174316073455,26086.4221548215,NA,27.471782207489,"SCE2","CC",3
"LCMM",4,0.101188970402226,213.398164049336,26098.4050839153,NA,101.220118045807,"SCE2","CC",3
"LCMM",5,0.0980251360691658,212.772540932999,26110.3880130098,NA,206.787660598755,"SCE2","CC",3
"GBMT",2,0.980050005012562,86.905012519405,246416.747571699,NA,29.0135152339935,"SCE3","CC",3
"GBMT",3,0.741868046519109,63.1966426929767,240152.728087904,NA,80.1064465045929,"SCE3","CC",3
"GBMT",4,0.659641131536508,49.9286119665959,236533.790454241,NA,82.3103933334351,"SCE3","CC",3
"GBMT",5,0.426028419129989,37.353360276279,230244.865963946,NA,126.498817920685,"SCE3","CC",3
"KML3D",2,0.274216406842227,56.9314573037894,NA,NA,0.608672142028809,"SCE3","CC",3
"KML3D",3,0.195636588336481,72.1925745105353,NA,NA,0.543870210647583,"SCE3","CC",3
"KML3D",4,0.32253255527642,51.84848568169,NA,NA,0.787078142166138,"SCE3","CC",3
"KML3D",5,0.183188859503434,42.8675977784473,NA,NA,0.862940788269043,"SCE3","CC",3
"flexmix",2,0.704861487994018,86.9120324608589,264650.26254351,NA,0.569208383560181,"SCE3","CC",3
"flexmix",3,0.677880277137977,52.9804907937968,253139.184253245,NA,1.87420678138733,"SCE3","CC",3
"flexmix",4,0.484898760194529,57.1000782058095,247238.626405189,NA,1.76293277740479,"SCE3","CC",3
"flexmix",5,0.483893708266843,57.5272115170455,247236.445313668,NA,1.05925321578979,"SCE3","CC",3
"GBMT",2,0.474802670456144,184.596595852191,22718.6779762633,NA,26.3918719291687,"SCE2","MICE-L",3
"GBMT",3,0.335133601994871,121.214278781261,21398.5953077223,NA,114.314554929733,"SCE2","MICE-L",3
"GBMT",4,0.291419096171594,110.84663355697,20725.5036403095,NA,171.516110420227,"SCE2","MICE-L",3
"GBMT",5,0.280073773210905,91.9935819418525,20371.0275066144,NA,223.426219701767,"SCE2","MICE-L",3
"KML3D",2,0.238650000338992,231.064230388699,NA,NA,0.164674043655396,"SCE2","MICE-L",3
"KML3D",3,0.255547102114337,165.054442839331,NA,NA,0.24009370803833,"SCE2","MICE-L",3
"KML3D",4,0.213949117059275,128.394370569935,NA,NA,0.263293981552124,"SCE2","MICE-L",3
"KML3D",5,0.194896630658837,104.435001932135,NA,NA,0.314491033554077,"SCE2","MICE-L",3
"flexmix",2,0.454290165022074,196.576390270535,24355.6216033359,NA,0.125752687454224,"SCE2","MICE-L",3
"flexmix",3,0.238816711059615,142.940329986744,22634.3328550945,NA,0.402628183364868,"SCE2","MICE-L",3
"flexmix",4,0.23877396482659,114.45669840692,21791.9887373258,NA,0.909435033798218,"SCE2","MICE-L",3
"flexmix",5,0.196918089438118,98.3235320510233,21526.9480196826,NA,1.03744721412659,"SCE2","MICE-L",3
"LCMM",2,0.0979943500609384,203.441248464449,25580.2674440302,NA,18.1776974201202,"SCE2","MICE-L",3
"LCMM",3,0.124715857910036,216.283696402612,25592.2503731245,NA,35.3259100914001,"SCE2","MICE-L",3
"LCMM",4,0.139283717125854,220.123788421737,25604.2333022187,NA,85.1525175571442,"SCE2","MICE-L",3
"LCMM",5,0.117733718165578,212.52892256732,25616.2176741101,NA,68.0212926864624,"SCE2","MICE-L",3
"GBMT",2,0.800526077725358,136.575602198416,234116.236801465,NA,25.0697989463806,"SCE3","MICE-L",3
"GBMT",3,0.497673797604928,95.1839422959282,226288.425080932,NA,71.950163602829,"SCE3","MICE-L",3
"GBMT",4,0.402419629446685,60.1679685846764,223159.944935974,NA,115.494988203049,"SCE3","MICE-L",3
"GBMT",5,0.391482877778372,50.0299422187088,220991.720209588,NA,192.358524084091,"SCE3","MICE-L",3
"KML3D",2,0.124743978357798,99.9114007885532,NA,NA,0.480491399765015,"SCE3","MICE-L",3
"KML3D",3,0.331806148174963,95.4169463786216,NA,NA,0.555426836013794,"SCE3","MICE-L",3
"KML3D",4,0.327426212507827,70.4010536940798,NA,NA,0.668740272521973,"SCE3","MICE-L",3
"KML3D",5,0.243299649900619,60.3783494333643,NA,NA,0.836426496505737,"SCE3","MICE-L",3
"flexmix",2,0.57653965104099,129.676575267255,242060.38279039,NA,0.443022012710571,"SCE3","MICE-L",3
"flexmix",3,0.415146971993695,95.8638536583575,232439.76899913,NA,2.04802417755127,"SCE3","MICE-L",3
